question,NE,p_can,p_cant,rej_mode,C_agg,hit_gold
Which builder of steam engines formed a successful partnership with Matthew Boulton?,0.0,1.0,0.0,standard,"[""james watt"", ""james watt formed a successful partnership with matthew boulton"", ""matthew boulton formed a successful partnership with james watt"", ""william murdoch""]",True
What was the nickname of the French singer Edith Piaf?,0.9709505944517833,0.029049405548216667,0.9709505944517833,add_cant,"[""Can't answer""]",False
Whose birthday is celebrated by a public holiday on the third Monday in January in the USA?,0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""george washington s birthday"", ""martin luther king jr"", ""martin luther king jr s birthday"", ""the birthday celebrated by a public holiday on the third monday in january in the usa is martin luther king jr"", ""the birthday of martin luther king jr""]",True
What type of coal is brown and fibrous?,0.0,1.0,0.0,standard,"[""brown and fibrous coal is called lignite"", ""brown coal"", ""brown coal is also known as lignite"", ""brown coal is fibrous and is commonly referred to as lignite"", ""brown coal is the type that is brown and fibrous"", ""brown coal or lignite"", ""brown coal or lignite is brown and fibrous"", ""lignite"", ""lignite is the type of coal that is brown and fibrous"", ""peat"", ""the type of coal that is brown and fibrous is brown coal"", ""the type of coal that is brown and fibrous is brown coal also known"", ""the type of coal that is brown and fibrous is lignite"", ""the type of coal that is brown and fibrous is peat""]",True
What raw material is used for making glass?,0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""silica is the primary raw material used for making glass"", ""silica is the raw material used for making glass"", ""silica or sand is the raw material used for making glass"", ""silica sand is the primary raw material used for making glass"", ""silica sand is the primary raw material used for making glass along with cullet broken waste glass"", ""silica sand is the primary raw material used to make glass"", ""silica sand is the raw material used for making glass"", ""silica silicon dioxide is the primary raw material used for making glass""]",True
What kind of an organism is a truffle?,0.0,1.0,0.0,standard,"[""a truffle is a fungus"", ""a truffle is a living delicate fungus"", ""a truffle is a type of fungi"", ""a truffle is a type of fungus"", ""a truffle is a type of fungus specifically the fruiting body of a"", ""a truffle is a type of subterranean ascomycete fungus"", ""a truffle is an ascomycete fungus primarily from the genus"", ""a truffle is an edible subterranean fungus"", ""a truffle is an organism of the kingdom fungi"", ""truffles are a type of fungus"", ""truffles are fungi""]",True
What is the name of the strong material found in plant cell walls?,0.0,1.0,0.0,standard,"[""cellulose"", ""lignin"", ""the strong material found in plant cell walls is cellulose"", ""the strong material found in plant cell walls is lignin""]",True
What name is given to the change of state from liquid to gas?,0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""the change of state from liquid to gas is called evaporation"", ""the change of state from liquid to gas is called vaporization"", ""vaporization""]",True
"Which branch of science has four fundamental principles: addition, subtraction, multiplication, and division.",0.9709505944517833,0.029049405548216667,0.9709505944517833,add_cant,"[""Can't answer""]",True
What is the force that opposes the relative motion of two bodies that are in contact?,0.0,1.0,0.0,standard,"[""friction"", ""friction force"", ""friction is the force that opposes the relative motion of two bodies that are in contact"", ""the force is called friction"", ""the force that opposes the relative motion of two bodies in contact is called"", ""the force that opposes the relative motion of two bodies in contact is called friction""]",True
What is the fastest animal on two legs?,0.0,1.0,0.0,standard,"[""the context does not provide information about the fastest animal on two legs"", ""the context does not provide information about the fastest animal on two legs only mentioning"", ""the context does not specify the fastest animal on two legs"", ""the context does not specify the fastest animal on two legs however generally the fastest two legged animal is the ostrich"", ""the context mentions jiff the pomeranian as the fastest dog on two legs"", ""the fastest animal on two legs is jiff the fastest dog on two legs"", ""the fastest animal on two legs is jiff the pomeranian"", ""the fastest animal on two legs is not specified in the context provided"", ""the fastest animal on two legs is the ostrich"", ""the fastest animal on two legs is the ostrich reaching speeds of around"", ""the fastest animal on two legs is the ostrich which can reach a speed"", ""the fastest animal on two legs is the ostrich which can run at 70 km h"", ""the ostrich""]",True
What is the green pigment used by plants to trap sunlight?,0.0,1.0,0.0,standard,"[""chlorophyll"", ""the green pigment used by plants to trap sunlight is chlorophyll""]",True
What id the name given to the study of birds?,0.7219280948844771,0.27807190511552293,0.7219280948844771,add_cant,"[""Can't answer"", ""ornithology"", ""the study of birds is called ornithology""]",True
"Of which reptile are there only two species, one living in the Mississippi and the other in China?",0.8649735207151964,0.1350264792848036,0.8649735207151964,add_cant,"[""Can't answer""]",False
"What type of seaweed grows up to 100 meters in length, and is farmed for its alginates?",0.8649735207151964,0.1350264792848036,0.8649735207151964,add_cant,"[""Can't answer"", ""giant kelp"", ""kelp"", ""konbu"", ""laminaria japonica""]",True
